company;ano;mes;valorNota;valorTotalFaturamento
d620520646600741aaa64d9367e794899bf87aeb551937a94fbbbe27db1cd449;2021;1;21675.255;21675.255
261e7698ac0ed1bcc42b495c14348db83fdb698e924d16dc92273910479fb282;2021;1;306638.175;306638.175
a4c402e0a0e3dfceceac541b7b20e3ce5ca48b81036825c611df810e4b184516;2021;1;458429.79;458429.79
ef808b6ad3c2e31fdf3da46626f836bb043edc47fa8ee44b9787af75103a1638;2021;1;736401.8775;736401.8775
c738b8801ff6ef293c2e53f07c90d9b5e856c928b90fa42cbd92daed72471946;2021;1;224010.885;224010.885
2418473f0123dfe994ad32065830f2f2b47806638d03dc96ee0ed4b0008bb9ed;2021;1;105681.435;105681.435
a6f19f04c004ac29a20c904e1306f5fa7829c683b608c11d749c90ed9f236419;2021;1;686454.105;686454.105
ac2eef062ad563468b9982ffdfbac49dcecd59cced7886cf7ecd3c2bf1b90e63;2021;1;18008.2125;18008.2125
e19f4ac89e3b7361d1d5a8b1826c41c283adb926818cfeeed3e9138ce72531cd;2021;1;84912.735;84912.735
4329f65347af6d9e9ea48bfa380843a3581ffd9a42c65270101284e8cabb1b15;2021;1;12517.6575;12517.6575
e97c19287cf4f1a566446a72325dc8d51907d537cf1961f3ace747c82da38ade;2021;1;301269.4575;301269.4575
03a56b531eaac4c1676868c4b41fec509a6533e424eeab0da581ec554a1f6c81;2021;1;33816.48;33816.48
9178cd328017f45c4370796842eb9d8ec3e3ed74e13a152ad9a3919bbc2ad784;2021;1;21296.9775;21296.9775
2c84739a7a4fd0e758c8791745241b4106858e96ff4e14617373ee0b27f43e0d;2021;1;34625.565;34625.565
4009febb800765b661fef7eee44e0f755062da1b7551bcec91eb4a422517945f;2021;1;5350.8375;5350.8375
02b86ffdcb29acfa21d048e795c652ca778fe05422b6c90a95e3ad2f1020d933;2021;1;121572.72;121572.72
6804ebaffa50ed076556c65f8b1a3184ff16eca1588f6b2428c9242f1f13252a;2021;1;163352.16;163352.16
a5da86a7a614ef3bb5f560f59d230c0a10686c1cc9ff1610518b7f1941592b7f;2021;1;510113.9625;510113.9625
c545e8d6e41ea7e0dd07532d1f1cb4c12e9778140fa1a60065b8a9b04e5b63c8;2021;1;33633.15;33633.15
1a87e80bd8a7cc465bb011fad11ae51991bf0bd23102c4992c5156c78cf57ccb;2021;1;1484948.64;1484948.64
04e2efb50d949b55b419f86fd5aa38c6ab1ad239c0a45b999497d03a4a2b2dfb;2021;1;132246.72;132246.72
4aeda8377389acfbc604d5fa78cb4d17dcd5320213a1d60c8b3f51f6673d8505;2021;1;196788.585;196788.585
ed469c39a56f062b09e2d930ca0bd68820bf1348f3a202584f0c241675d7261a;2021;1;56307.8475;56307.8475
b72e8d7309bfa5f284bede746688946396f3c82d453ddad09dfe92b97e73824d;2021;1;291695.835;291695.835
2ac35a25673eaa7771f283c04ed8d5488c09e67e3912bd4672a0989775cfcf62;2021;1;264856.335;264856.33499999996
689c4ed068fcc90bfaca0797b92d5e6acaa9c6861f721debe5531fc224b5d974;2021;1;61828.125;61828.125
f9af79a2edb58bc6327ea8bd00e21fb8ca5b55a56077f5664480a23cdd2097e7;2021;1;410527.29;410527.29
4968c3e79bc52f5078d32673035d7e34f7af7cc21aaf7c85fe3ad649608b659a;2021;1;17498.64;17498.64
dda28030d2742c7f1c012ef02d149a8a89763a9811a8404b648bd02a23737ccd;2021;1;2655.03;2655.03
4329f65347af6d9e9ea48bfa380843a3581ffd9a42c65270101284e8cabb1b15;2021;2;12691.095;12691.095
4922128e8028734fd986c13f2b7462f7a67d6751adfab811c905821a51b6c59f;2021;2;228821.895;228821.895
a8d11a09f77a6220f32a346234e8736f8a7bb6141a8f1cf07f8b6fdb31030425;2021;2;593263.6725;593263.6725
ac78268421dc32d7cee87d44cd9da7dc1c578b76fe86f8af62da700c6bd60603;2021;2;130860.015;130860.015
edd1089cd0dfdc89dc520b3f2699b03392a0e8ce06e99ef2988c7dbe81436f6e;2021;2;110026.7625;110026.7625
8ef1c0721505ef16f6608a4352842edefbc4241f717085c215e6bd09737509b1;2021;2;197748.945;197748.945
4aeda8377389acfbc604d5fa78cb4d17dcd5320213a1d60c8b3f51f6673d8505;2021;2;199509.435;199509.435
04e2efb50d949b55b419f86fd5aa38c6ab1ad239c0a45b999497d03a4a2b2dfb;2021;2;134063.7675;134063.7675
e97c19287cf4f1a566446a72325dc8d51907d537cf1961f3ace747c82da38ade;2021;2;304939.83;304939.83
0b4bfb7277f2d169e7c3b6fd22656e818ac6e1c4ccc8d35dff2ede68fe155425;2021;2;135635.2875;135635.28749999998
a200243480bba58b5829832c266f8d9657994468d5a9bf4513a43789b4cd3422;2021;2;931310.8575;931310.8575
654e16633394f9d98a60151a6221cb49282d5b178a338c816bcf7ce3ed2e645d;2021;2;60324.6675;60324.6675
020f4437c773d4dba3bf6bf2a4ebe3d40b5946b6f0f19fae1279b84f9d68c8de;2021;2;66393.42;66393.42
719be77d544c78248ed775aa5d8bb1151a6183ff35015d5a123deb4e849dc5c7;2021;2;21763.98;21763.98
a255cabc2e42f0bce1cc1636bcdc938064a4b347194cdbb17004586d1124f3bd;2021;2;32739.675;32739.675
d620520646600741aaa64d9367e794899bf87aeb551937a94fbbbe27db1cd449;2021;2;21974.0475;21974.0475
2481eaa64d814136e4a01de8913359d2417f2ae4e4fbddec5ccbff00a9173dfa;2021;2;50583.7875;50583.7875
2dc699dff82c5e83df79c190ce2df315dad356af45994d7e77d973312a096155;2021;2;258579.57;258579.57
e19f4ac89e3b7361d1d5a8b1826c41c283adb926818cfeeed3e9138ce72531cd;2021;2;86091.765;86091.765
daf287c1a089a45168d2d09c081c2ec78d27a96828e509ccd61958ea9e4fa876;2021;2;89301.345;89301.345
503a048720b15d4775b4c03a71b87624494193657500d478417b4f3058c2005b;2020;12;37158.2175;37158.2175
40659c5ecd638066aa5ef2b7a62956b1600c84c0e49aeadd844488ae23ac90de;2020;12;58994.46;58994.46
1a87e80bd8a7cc465bb011fad11ae51991bf0bd23102c4992c5156c78cf57ccb;2020;12;1517373.645;1517373.645
701945ede728d4dd706cf687f3410fd6b7271b7380fef0152d36be10d076e803;2020;12;30123.615;30123.614999999998
3f0efb1fad24f56f3f2b9ef9466a97bcc275937b444d7253690cc98ba0bb7a72;2021;1;309176.655;309176.655
a7bde2da1d51644fbc982d6f668b7fdd9f316f2b2ac3492a9a0c2e93d73b147f;2021;1;191159.265;191159.265
50bdd24c92af81413731444c4985ace3032a2b4b34b389cb4c0d9fbd8deecb84;2021;1;20828.4825;20828.4825
daf287c1a089a45168d2d09c081c2ec78d27a96828e509ccd61958ea9e4fa876;2021;1;88407.6975;88407.6975
9982344b22000dcfc97cdc33c3c0039d286be0a47ffbbac10a49778b73a0d071;2021;1;56279.235;56279.235
8ef1c0721505ef16f6608a4352842edefbc4241f717085c215e6bd09737509b1;2021;1;195770.0475;195770.0475
21627aaa6c69151d30ee733b54f604d0904aecd9eedea1e01f8e03c8f761d431;2021;1;39170.5725;39170.5725
fcc0ed74056343fac863f959ebeeedab3fd4a07405b0145931a8106b412355b0;2021;1;125182.3425;125182.3425
cd132417c152f85602ab871148411f353a2cb4a4b38ad159a999a55bec4ddc3b;2021;1;360194.9025;360194.9025
fd381d894fc086bfddb39831b03e5d7429c271b67da827edfa28a3fdd94f2ae9;2021;1;71018.1;71018.1
0c8dc5cabccd367552341f7699add336791dafca08e8334dd7245d054cd4355b;2021;1;67594.5075;67594.5075
9f92166005c86077f9cb6c11e7027631f5b2fd35235724a19346554a19298155;2021;1;93273.2325;93273.2325
3867c1e887f0e47ba506a2118ec2e5004df8fea2e785c6fd66f620751c2f8bc3;2021;1;74989.53;74989.53
6fee5b3f64ac1ac4e6e189ad578067437335a10f43c692754dcd752bda273cb2;2021;1;35731.29;35731.29
4520aa1a004ba952de7ade3e3dad44cf0d66659ed34d8f30dd5c444bf780d7d6;2021;1;220094.9175;220094.91749999998
7e0e496542d3d1478dbaad4d68d0d2b893fdaa543a46ceaa2f2ad7d90ab2bf4c;2021;1;20396.67;20396.67
df87b5390dd86fda1736d40e849af12da1ecee378d5dc6285d5bb249664ba18d;2021;1;64187.595;64187.595
1d4f844fde4a1cd392d8a9f0e8d951eab23640d2ebc8e53bd9d4fe7e31345ae2;2021;1;142470.21;142470.21
2eb589ea2a9b682d8089ea02ae89e83abb50d6bf5915fda02da481a707f9fdee;2021;1;118181.0925;118181.0925
2882df514d7d0d4676a9f35d4123716340417a68ddb88c5f3b8ef3a9600b1918;2021;1;209766.8625;209766.8625
4aaaf1595bf1bc2b9953d64da5d804fcab0a6d18940d808c007be69c7626deed;2021;1;167142.4125;167142.4125
edd1089cd0dfdc89dc520b3f2699b03392a0e8ce06e99ef2988c7dbe81436f6e;2021;1;107935.0125;107935.01249999998
845d183f8f7f260efc1b1e7209c257dca861e2794f36dd92e81cd2e56c18ac39;2021;1;413619.6075;413619.6075
c9c4364be2a27be717cebf3ade3d3137e9fe978b25fe0d3da5c13f21e365b0a0;2021;1;83576.1975;83576.1975
6e54ba0504e870c69594c2889f3f76c6f81520fed24c433ca862455ececa4750;2021;1;12217.1325;12217.1325
ae610f52f0590cbb6677b030fe70405ee7aa96e97d61d79e32122fa90d797ab1;2021;1;556012.455;556012.455
51d4d1034ab628e0e403aa8c0be09afce03d6d5d65042d2e0aeec6b3e146ddec;2021;1;12956.2875;12956.2875
a0e3f9c641c8babca15e4e7c8c2e09a9c63f5559adf1847d74b3fe307db9f3aa;2021;1;274429.1625;274429.1625
8945ccff89f9a7e70b6cf653b0245b9f1576dd6712dda62651bb4d87e35ed6bc;2021;1;85808.0475;85808.0475
1e6c2674c2fd0a385df86d5b8dce5210ef6d81029511e9924d3ce4ba7255f570;2021;1;96375.4425;96375.4425
491bb00e057e3c45bf3d4a3575a8e66f1e5ba48f51115a07c83b77ecfb77e10d;2021;1;79960.7475;79960.7475
963925eedc550388fd69dbb2e1809113ae9ae3325ea8ddb9c8ef70b9a62267e9;2021;1;103184.9475;103184.9475
68029c24fe42facb13764924eb9eb2788d997ff1c916640d65f94f4536aa2ea4;2021;1;64446.51;64446.51
d4600a68a18eb94eb7becb7598a1d3f6f36eada58881fc6eb8249ad82186f047;2021;1;119297.16;119297.16
bef150d5cfef95596f7243d9f1c66a205bf5eeca511461a76b83a2c242069235;2021;1;141043.995;141043.995
49f572f108a923aa49fa5dd4d69bbb55a393f5299b7292c47be56b9d64206660;2021;1;57114.5325;57114.5325
a200243480bba58b5829832c266f8d9657994468d5a9bf4513a43789b4cd3422;2021;1;899443.245;899443.2449999999
a3a8e7c4aae18f94595e1063a890f1067373ec9588d892ea1948fb943e1ea041;2021;1;317281.68;317281.68
7a9d80e4e2dfd3b504299cfc251823bab434efd6a81ff0d67b7fb805a9c71aff;2021;1;2955543.975;2955543.9749999996
2dc699dff82c5e83df79c190ce2df315dad356af45994d7e77d973312a096155;2021;1;255042.5775;255042.5775
6c65392df906255b7c79c1b887802bc922f818200db8c76ec53c1a76f5143b47;2021;1;86462.625;86462.625
732b9ab1a0914c5cc3e1c105d33328a31c36242be6af1ee0ce099f5f75b92ca7;2021;1;145505.805;145505.805
7db6becc21dc8fd7912d1caa7edb8f2ada9fa794c3e9ba4f5a36b2e605df2151;2021;1;10391.85;10391.85
fcc0ed74056343fac863f959ebeeedab3fd4a07405b0145931a8106b412355b0;2021;2;126917.1225;126917.1225
50bdd24c92af81413731444c4985ace3032a2b4b34b389cb4c0d9fbd8deecb84;2021;2;21118.2;21118.2
1a9aafb5a9940468d66fbd92f3afe5736ac9d0ba178b6c1ad7bfedba9900c313;2021;2;168731.595;168731.595
2dd7bca402c55d23997f8b33f2cf08be6172cbcc8a39a7cb480a006093edcb2a;2021;2;91495.515;91495.515
1ddc9c1f9429172df2e790df8a1060e2134216ec2a48539c00ad5ba7241e13ce;2021;2;503794.2975;503794.2975
0fa33f5fe1e69dbbf1f5ae7d4271c23d4cebd76b66da282db168cde82a0a68a7;2021;2;63975.4575;63975.4575
4f3127408ba23b9ad93d27baa364e51c116045a811ac96d75769dcd8f6b8d8c6;2021;2;3884562.255;3884562.255
df87b5390dd86fda1736d40e849af12da1ecee378d5dc6285d5bb249664ba18d;2021;2;65078.8425;65078.8425
1a87e80bd8a7cc465bb011fad11ae51991bf0bd23102c4992c5156c78cf57ccb;2021;2;1505455.0725;1505455.0725
a4c402e0a0e3dfceceac541b7b20e3ce5ca48b81036825c611df810e4b184516;2021;2;464789.865;464789.865
4520aa1a004ba952de7ade3e3dad44cf0d66659ed34d8f30dd5c444bf780d7d6;2021;2;197407.6275;197407.6275
a918523961b65a5c1b939176a5108eba08834a7e4e9924d4e6fe6793fbdc3f6b;2021;2;5096.0925;5096.0925
2eb589ea2a9b682d8089ea02ae89e83abb50d6bf5915fda02da481a707f9fdee;2021;2;122470.1175;122470.1175
fde1d4640db25c634a26baf70376b7817765e0e53ee972e7d359a23e10ba00f7;2020;12;15525.495;15525.494999999999
eab10c13caa04595d0bd18b33ca786aee1650e4639ad4df72924f6156d7a91ae;2021;1;314862.0825;314862.0825
1ddc9c1f9429172df2e790df8a1060e2134216ec2a48539c00ad5ba7241e13ce;2021;1;496943.97;496943.97
a23dd91fcce4545840044e21ea5a1e917e7d4b65333664a15f91391304ed52de;2021;1;430209.8625;430209.8625
0ce1b3cf2bd00bfd27b25fb6a2d9665a27e6866f3f9c424b85591ef4cc6a6b59;2021;1;199628.6625;199628.66249999998
503a048720b15d4775b4c03a71b87624494193657500d478417b4f3058c2005b;2021;1;37031.34;37031.34
b7e0915805d9cfda3287eec418086c58877c5b28f9b5bc297a2766755bdb26ca;2021;1;1137849.9075;1137849.9075
a23dd91fcce4545840044e21ea5a1e917e7d4b65333664a15f91391304ed52de;2020;12;549518.6625;549518.6625
b323ecbccb09fb95e36ce0dec2da4699548bdfcdfcff6cc1fa678bf5db3112fb;2020;12;27395.6325;27395.6325
ef808b6ad3c2e31fdf3da46626f836bb043edc47fa8ee44b9787af75103a1638;2020;12;734126.4375;734126.4375
a6f19f04c004ac29a20c904e1306f5fa7829c683b608c11d749c90ed9f236419;2020;12;701183.445;701183.445
2418473f0123dfe994ad32065830f2f2b47806638d03dc96ee0ed4b0008bb9ed;2020;12;110276.3925;110276.3925
ac2eef062ad563468b9982ffdfbac49dcecd59cced7886cf7ecd3c2bf1b90e63;2020;12;18712.4925;18712.4925
e97c19287cf4f1a566446a72325dc8d51907d537cf1961f3ace747c82da38ade;2020;12;307192.9125;307192.9125
4329f65347af6d9e9ea48bfa380843a3581ffd9a42c65270101284e8cabb1b15;2020;12;12792.375;12792.375
c738b8801ff6ef293c2e53f07c90d9b5e856c928b90fa42cbd92daed72471946;2020;12;228936.48;228936.48
03a56b531eaac4c1676868c4b41fec509a6533e424eeab0da581ec554a1f6c81;2020;12;7262.955;7262.955
e19f4ac89e3b7361d1d5a8b1826c41c283adb926818cfeeed3e9138ce72531cd;2020;12;84615.69;84615.69
7b7ac860e214a4635068ef1295f6527abf15adbd9e1dcfd607e3b2c5b9d10d09;2020;12;39424.4325;39424.4325
a2ff02c6fa90fabd4b6bc0a51fbe50a5c1c1c4c8fc2e694b51a35ddd5d0a43a4;2020;12;10358.01;10358.01
85e739750a2ded64af5cff240ad9cfed7be57d190027e9b942ed5fb5dc1d4f0a;2020;12;6275.6925;6275.6925
b4b11c57c7ec0324ee2acd456592f8bbe254eb5d11521c76666a71a80e2c98e0;2020;12;43910.1525;43910.1525
4968c3e79bc52f5078d32673035d7e34f7af7cc21aaf7c85fe3ad649608b659a;2020;12;17884.92;17884.92
0f96e946bf2ea26ddbcda3cc19aa52fecbe9d08c518d6649289e2c95b47f4c52;2020;12;2149.275;2149.275
eb894c055c058829739241ff1ad141bd9f60c3789c55881fbb6bdf031fbdf3ad;2020;12;18248.3775;18248.3775
b6ff24d53c30e7381676dbb2e3d4cbe492739770507128797243995a630fe035;2020;12;714856.4775;714856.4775
7afa0f8b13d416bad28fbf008ef89ceef78bb68bd19bca7814c400c0d3698848;2020;12;397452.9675;397452.9675
6a46153f1a68a656a96d970de7935258802f22f837a767752c22a7d8d023f2d8;2020;12;5655.81;5655.81
a918523961b65a5c1b939176a5108eba08834a7e4e9924d4e6fe6793fbdc3f6b;2020;12;5136.2625;5136.2625
659b322adda32e456e051f1d89aadb893f21ee7822701e5e0cc872d833c6da96;2020;12;5944.0575;5944.0575
82506e17462cb23051987529a7a3a412bba138e63bd31c0634dc047114da8e8b;2020;12;16601.4;16601.4
0f074171fb28ccc58f8761a2dce884108d92c1db5023767bae698f2b307a1791;2020;12;188.3325;188.3325
04e2efb50d949b55b419f86fd5aa38c6ab1ad239c0a45b999497d03a4a2b2dfb;2020;12;130716.585;130716.585
35ce1a065051168e36824c114aa1fc63f643e3fcd9c90ca14cc52ab9a9b527be;2020;12;4903.9275;4903.9275
4aeda8377389acfbc604d5fa78cb4d17dcd5320213a1d60c8b3f51f6673d8505;2020;12;201093.4875;201093.4875
c545e8d6e41ea7e0dd07532d1f1cb4c12e9778140fa1a60065b8a9b04e5b63c8;2020;12;34431.1725;34431.1725
37956109bf722b8417155c01783625e441550c09e0fc1d91dd6bf983453ace35;2020;12;246386.25;246386.25
0fa33f5fe1e69dbbf1f5ae7d4271c23d4cebd76b66da282db168cde82a0a68a7;2020;12;64467.45;64467.45
a8d11a09f77a6220f32a346234e8736f8a7bb6141a8f1cf07f8b6fdb31030425;2020;12;595792.8825;595792.8825
654e16633394f9d98a60151a6221cb49282d5b178a338c816bcf7ce3ed2e645d;2020;12;62080.6125;62080.6125
04e7332ff0dbda4829c0f3c092472da5717164ed96064b6d057cfd02748d4ff8;2020;12;128432.895;128432.89499999999
fd3205080d0d45b09c9162d8a3ca14b61fe0d0c8ad1227d722926767c71b1597;2020;12;192649.3425;192649.3425
e08334fc83e0a68caff92b234101093144ea6af3c86edb14e5e0bb74bc2ca194;2020;12;25876.5975;25876.5975
c36ca8cef2aaa896eda0383a1a1af7df8b084b24e56c1e8c5c386d356ff3689d;2020;12;45271.47;45271.47
dda28030d2742c7f1c012ef02d149a8a89763a9811a8404b648bd02a23737ccd;2020;12;2728.86;2728.86
6e5083d53bf280287e75d646967cfea7a73e04c7a3b349b14ab82af84adc14a0;2020;12;38021.415;38021.415
61f35ffc7f1e1fe7ab15b576a008da59bcf82bb0c2940ab9ccf8f5b18d29873d;2020;12;59113.89;59113.89
f9cfe62241b0a57a1a97429fd7b5239a51a504eee98af5cb145aeb6fabe446d9;2020;12;115802.85;115802.85
4922128e8028734fd986c13f2b7462f7a67d6751adfab811c905821a51b6c59f;2020;12;230487.915;230487.915
c872bd2dc895b7c6805acc5ecc0abdb62e574f4dd56f397b6096f8efc0699db6;2020;12;36725.3775;36725.3775
d0ac63607a1b3610d3b176cc0fcc83bbcf81c5cec38245c6ba78997c66b6754d;2020;12;94381.35;94381.35
cd132417c152f85602ab871148411f353a2cb4a4b38ad159a999a55bec4ddc3b;2020;12;482019.8475;380081.175
e2cb55bc2de2a4ac400500e51989fdcb3040162deb646f9cc46b07ac01fa09ed;2020;12;103084.455;0.0
2481eaa64d814136e4a01de8913359d2417f2ae4e4fbddec5ccbff00a9173dfa;2020;12;50988.54;50988.54
5df97ac7ee51d36d3e66f389976e3b1da0118406d43dca53880b47986b356162;2020;12;32176.59;32176.589999999997
b28ce0e3c5b6c6e8bb4d0c7bcd0897263fd76ed149a4b1f00387ea24080fb04b;2020;12;34624.29;34624.29
471e0ed7fedbefe3e45789eaa4d7ca2eef69354dd4077d4718e88606fe589fc3;2020;12;94769.265;94769.265
ea71d6b861cca8d73dc2447cf91efd30c23b5432e2f8c60ad45514648b938e4d;2020;12;175231.005;175231.005
491bb00e057e3c45bf3d4a3575a8e66f1e5ba48f51115a07c83b77ecfb77e10d;2022;4;91764.285;91764.285
61c61504181d2e6c8bf66ab9fcb25fdfb140c8d40e5e3f623bc817d4e0fc4b91;2022;4;335384.76;335384.76
22d9d5cffc8a719720bdb1842a4a625e22539fb14e09b719c49bda55a9c4bbd7;2022;4;70108.2525;70108.2525
a482a0e428652dab263c14aca8dbc95c9a263e1b11b195f90efbc39d92827016;2022;4;254726.235;254726.235
a98133f5318f13c43c799ed82a6f90db3ec58ae04957165399eb61d2394c6462;2022;4;97749.135;97749.135
06f8949a562ed73c3dc89e637148a5c3c5095cb037accaef1364521c962ffedb;2022;4;32426.955;32426.955
bea410d04f41874bdd9a20431b1ac7f0596f1521ea27ae828f75fe13d157b417;2022;4;163633.2675;163633.2675
2c92c75475931af9f18d26afafc7122da433432ffa334531cb88f40f3dd875da;2022;4;317792.94;317792.94
43df7b0fa6398254398f33e6a90df697687ade401dbd8329d879f07469268a98;2022;4;22501.8225;22501.8225
a3a8e7c4aae18f94595e1063a890f1067373ec9588d892ea1948fb943e1ea041;2022;9;217826.0175;217826.0175
392ef1fb920cb300db67553e381e82657e6ae401ebeb987f1e19ea1ec1f6afe1;2022;11;53647.2375;53647.2375
7a7fb45a80dfabfca72007b24f85936253cf81458a4b4ba3eb59fd9628fc799a;2022;11;5042.2875;5042.2875
9812a3de0bdfd1a548e2c5935965d10a0738667516799d59da0be62af2f8588c;2022;11;19626.42;19626.42
659b322adda32e456e051f1d89aadb893f21ee7822701e5e0cc872d833c6da96;2022;11;4596.2175;4596.2175
7845dd621ee27982490cb075b933a3dd1e860848f3d78b0e2117d2bafb112305;2022;11;3520.6125;3520.6125
b18b13e5bb1b1656d2dc6766e07ce8d76bc12c17a50f3159f2397d3f4ae04de5;2022;12;348231.585;348231.585
b8822095f4bad5fa007c4fec3ebb4cbdac1656ff609401e61c6c8f698cc9708d;2021;12;11348.5125;11348.5125
c9c4364be2a27be717cebf3ade3d3137e9fe978b25fe0d3da5c13f21e365b0a0;2022;9;72309.1875;72309.1875
d4600a68a18eb94eb7becb7598a1d3f6f36eada58881fc6eb8249ad82186f047;2022;9;92208.69;92208.69
6c65392df906255b7c79c1b887802bc922f818200db8c76ec53c1a76f5143b47;2022;9;73155.54;73155.54
bef150d5cfef95596f7243d9f1c66a205bf5eeca511461a76b83a2c242069235;2022;9;110207.325;110207.325
6e54ba0504e870c69594c2889f3f76c6f81520fed24c433ca862455ececa4750;2022;9;11546.7825;11546.7825
0625e809aa0ba52848b030fe5353752d3816004601bd0be260371f25cc455b1e;2022;9;64915.455;64915.455
ea71d6b861cca8d73dc2447cf91efd30c23b5432e2f8c60ad45514648b938e4d;2022;9;140219.565;140219.565
a918523961b65a5c1b939176a5108eba08834a7e4e9924d4e6fe6793fbdc3f6b;2022;9;3911.355;3911.355
b28ce0e3c5b6c6e8bb4d0c7bcd0897263fd76ed149a4b1f00387ea24080fb04b;2022;9;41198.2875;41198.2875
6a46153f1a68a656a96d970de7935258802f22f837a767752c22a7d8d023f2d8;2022;9;7322.9325;7322.9325
43df7b0fa6398254398f33e6a90df697687ade401dbd8329d879f07469268a98;2022;2;22922.205;22922.205
a5ebefe1d23473e7971876a30c50fa2246bd1b22e9237da5d069a2990a39b245;2022;2;91302.0525;91302.0525
af4ed271e23ce820f6cd9b9a0e13134abe96dfab6443359ac34ba3623ac792d4;2022;2;11438.145;11438.145
3dcb7ffbc2a750b828bf36a89aaf970bf009d5ade1073bfef7bceef2ecf46b82;2022;2;139576.545;139576.545
88d31b93730ed52eb740e5007487a2e9ca48f071d0071eaefaf42e123cb932db;2022;2;196267.1475;196267.1475
2e2eda81b59ddb85ac6689cc7b89415a09201455f1f62afe55fb494b58882232;2022;2;405105.57;405105.57
2dd7bca402c55d23997f8b33f2cf08be6172cbcc8a39a7cb480a006093edcb2a;2021;3;91219.0425;91219.0425
b8822095f4bad5fa007c4fec3ebb4cbdac1656ff609401e61c6c8f698cc9708d;2021;3;6440.97;6440.97
96ac7bc795e72bff08df0567863a10121b559563131930d74d2f86bd7c125751;2021;3;5445.315;5445.315
1fe80c8dfe8051d2cbba66946d8d3f38fc70b6c7ac44211363f67f96ee983112;2022;3;15017.7825;15017.7825
da234e28d18b9cff96e5e5330bdde529bcbe2c4a131dc9efbd6d062a9bba5fa7;2021;1;338430.225;338430.225
5db1cd43f2bfbb2b48f8e0a19c6a0155ba2ab11d61aee1f8e248224b084bd8a8;2021;1;18413.0175;18413.0175
22d9d5cffc8a719720bdb1842a4a625e22539fb14e09b719c49bda55a9c4bbd7;2021;1;54830.52;54830.52
0f96e946bf2ea26ddbcda3cc19aa52fecbe9d08c518d6649289e2c95b47f4c52;2021;12;2840.1825;2840.1825
ea71d6b861cca8d73dc2447cf91efd30c23b5432e2f8c60ad45514648b938e4d;2022;1;209693.3775;209693.3775
b28ce0e3c5b6c6e8bb4d0c7bcd0897263fd76ed149a4b1f00387ea24080fb04b;2022;1;61650.9525;61650.9525
85e739750a2ded64af5cff240ad9cfed7be57d190027e9b942ed5fb5dc1d4f0a;2022;1;52118.835;52118.835
ea71d6b861cca8d73dc2447cf91efd30c23b5432e2f8c60ad45514648b938e4d;2022;2;209640.7575;209640.7575
b28ce0e3c5b6c6e8bb4d0c7bcd0897263fd76ed149a4b1f00387ea24080fb04b;2022;2;61635.555;61635.555
21627aaa6c69151d30ee733b54f604d0904aecd9eedea1e01f8e03c8f761d431;2022;5;57288.8775;57288.8775
3867c1e887f0e47ba506a2118ec2e5004df8fea2e785c6fd66f620751c2f8bc3;2022;5;75404.715;75404.715
fd381d894fc086bfddb39831b03e5d7429c271b67da827edfa28a3fdd94f2ae9;2022;5;82308.18;82308.18
edd1089cd0dfdc89dc520b3f2699b03392a0e8ce06e99ef2988c7dbe81436f6e;2022;5;123719.3325;123719.33249999999
7e0e496542d3d1478dbaad4d68d0d2b893fdaa543a46ceaa2f2ad7d90ab2bf4c;2022;5;24544.4775;24544.4775
dda28030d2742c7f1c012ef02d149a8a89763a9811a8404b648bd02a23737ccd;2022;4;3135.2475;3135.2475
548b175e8ebd96bf0a70e9da6c429307110a8a3499feac30ad15385094a443d1;2022;5;7276.59;7276.59
35ce1a065051168e36824c114aa1fc63f643e3fcd9c90ca14cc52ab9a9b527be;2022;5;5666.655;5666.655
6fee5b3f64ac1ac4e6e189ad578067437335a10f43c692754dcd752bda273cb2;2022;5;41725.6425;41725.6425
7fc28d40972b137fc1755fe0b9b1bc737fab0c1c142d1e31bfd6d46af3a2457d;2022;5;167560.905;167560.905
020f4437c773d4dba3bf6bf2a4ebe3d40b5946b6f0f19fae1279b84f9d68c8de;2022;5;89539.6125;89539.6125
df87b5390dd86fda1736d40e849af12da1ecee378d5dc6285d5bb249664ba18d;2022;5;77734.1175;77734.1175
4d8d418aafc8fd15dfaa5ec03b55d9ab5d262c457f9f47d595f32e674fe93f1d;2022;5;71675.655;71675.655
b7e0915805d9cfda3287eec418086c58877c5b28f9b5bc297a2766755bdb26ca;2022;5;1313532.9825;1313532.9825
ecce772718b1632237b4c4845f1ccc1ad8ea62f81e94664a079eb3d771bdf9ba;2022;5;118853.5425;118853.5425
4aaaf1595bf1bc2b9953d64da5d804fcab0a6d18940d808c007be69c7626deed;2022;5;191615.97;191615.97
74ddb4d74ce7a0f1e9cf1e5ccb980c3c972d7c615be0ec1ad220345b3be4c623;2022;5;202541.9475;202541.9475
b470b5aee95229627587e41113f76eac907c0d9c982027468eeff519880af337;2022;5;12375.3525;12375.3525
2dd7bca402c55d23997f8b33f2cf08be6172cbcc8a39a7cb480a006093edcb2a;2022;5;111376.815;111376.815
471e0ed7fedbefe3e45789eaa4d7ca2eef69354dd4077d4718e88606fe589fc3;2022;5;105640.2;105640.2
7ad8fdf15491da3d88a5b7e335c787369f49fc6f9c41a793dc35025efa8cae11;2022;9;0.0;0.0
3dcb7ffbc2a750b828bf36a89aaf970bf009d5ade1073bfef7bceef2ecf46b82;2021;10;147091.8225;147091.8225
